year,session,code,subject,papers,max_mark,9,8,7,6,5,4,3,2,1,u
2024,Nov,1EN0,English Language,01 02,160,132,123,114,104,94,84,64,45,26,0
2024,Nov,1EN2,English Language 2.0,01 02,160,142,132,123,109,95,82,62,43,24,0
2024,Nov,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,174,141,103,66,29,0
2024,Nov,1MA1,Mathematics (Higher),1H 2H 3H,240,200,170,140,107,75,43,27,,,0
2025,Jun,1AA0,Arabic (Foundation),1F 2F 3F 4F,280,,,,,164,144,110,77,44,0
2025,Jun,1AA0,Arabic (Higher),1H 2H 3H 4H,280,237,208,179,156,134,112,101,,,0
2025,Jun,1AA0,Arabic (Higher),1H 2HT 3H 4H,280,237,208,179,156,134,112,101,,,0
2025,Jun,1AD0,"Art, Craft & Design",01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1AS0,Astronomy,01 02,200,162,147,133,118,103,88,68,49,30,0
2025,Jun,1BH0,Biblical Hebrew,01 02,200,149,137,125,113,102,91,75,60,45,0
2025,Jun,1BI0,Biology (Foundation),1F 2F,200,,,,,130,111,81,51,22,0
2025,Jun,1BI0,Biology (Higher),1H 2H,200,167,155,144,124,104,84,74,,,0
2025,Jun,1BS0,Business,01 02,180,143,133,124,110,96,83,61,40,19,0
2025,Jun,1CH0,Chemistry (Foundation),1F 2F,200,,,,,124,104,78,52,27,0
2025,Jun,1CH0,Chemistry (Higher),1H 2H,200,161,144,128,106,84,62,51,,,0
2025,Jun,1CN0,Chinese (Foundation),1F 2F 3F 4F,280,,,,,199,157,115,73,31,0
2025,Jun,1CN0,Chinese (Higher),1H 2H 3H 4H,280,219,193,168,142,116,90,77,,,0
2025,Jun,1CP2,Computer Science,01 02,150,124,109,94,79,64,49,36,23,10,0
2025,Jun,1CS0,Citizenship Studies,01 02,160,136,127,118,104,90,77,57,37,17,0
2025,Jun,1DR0,Drama,01 02 03,240,200,188,176,160,144,128,96,64,32,0
2025,Jun,1DR0,Drama,01T 02T 03,240,200,188,176,160,144,128,96,64,32,0
2025,Jun,1DT0,Design and Technology,02 1A,200,150,136,123,108,93,78,57,36,16,0
2025,Jun,1DT0,Design and Technology,02 1B,200,149,136,123,108,93,79,58,37,16,0
2025,Jun,1DT0,Design and Technology,02 1C,200,150,136,123,108,93,79,58,37,16,0
2025,Jun,1DT0,Design and Technology,02 1D,200,149,135,122,107,92,78,57,36,16,0
2025,Jun,1DT0,Design and Technology,02 1E,200,148,135,122,107,92,78,57,36,16,0
2025,Jun,1DT0,Design and Technology,02 1F,200,146,132,119,104,89,75,54,33,13,0
2025,Jun,1EN0,English Language,01 02,160,131,123,115,105,95,86,66,46,26,0
2025,Jun,1EN2,English Language 2.0,01 02,160,140,130,121,109,97,86,65,44,24,0
2025,Jun,1ET0,English Literature,01 02,160,135,125,115,101,87,73,54,35,17,0
2025,Jun,1FA0,Art & Design: Fine Art,01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1FA0,Art & Design: Fine Art,01T 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1FR0,French (Foundation),1F 2F 3F 4F,280,,,,,190,171,130,90,50,0
2025,Jun,1FR0,French (Higher),1H 2H 3H 4H,280,226,200,175,153,131,110,99,,,0
2025,Jun,1GA0,Geography A,01 02 03,256,206,188,171,150,129,108,77,46,15,0
2025,Jun,1GB0,Geography B,01 02 03,256,217,201,185,164,143,122,87,53,19,0
2025,Jun,1GC0,Art & Design: Graphic Communication,01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1GK0,Greek (Foundation),1F 2F 3F 4F,280,,,,,249,199,149,99,50,0
2025,Jun,1GK0,Greek (Higher),1H 2H 3H 4H,280,260,240,221,201,181,162,152,,,0
2025,Jun,1GK0,Greek (Higher),1H 2HT 3H 4H,280,260,240,221,201,181,162,152,,,0
2025,Jun,1GN0,German (Foundation),1F 2F 3F 4F,280,,,,,190,163,122,81,41,0
2025,Jun,1GN0,German (Higher),1H 2H 3H 4H,280,226,199,173,150,127,105,94,,,0
2025,Jun,1GU0,Gujarati (Foundation),1F 2F 3F 4F,280,,,,,163,133,103,73,43,0
2025,Jun,1GU0,Gujarati (Higher),1H 2H 3H 4H,280,249,220,191,162,133,105,91,,,0
2025,Jun,1HI0,History,10 2A 30,168,145,134,123,110,98,86,65,44,23,0
2025,Jun,1HI0,History,10 2A 31,168,144,133,122,109,96,83,62,41,21,0
2025,Jun,1HI0,History,10 2A 32,168,144,133,122,108,95,82,62,42,23,0
2025,Jun,1HI0,History,10 2B 31,168,146,135,124,110,97,84,63,42,21,0
2025,Jun,1HI0,History,10 2C 31,168,145,134,123,110,97,84,62,41,20,0
2025,Jun,1HI0,History,10 2C 32,168,145,134,123,109,96,83,62,42,22,0
2025,Jun,1HI0,History,10 2D 31,168,146,135,124,110,97,84,62,41,20,0
2025,Jun,1HI0,History,10 2E 31,168,145,133,122,109,96,83,62,41,21,0
2025,Jun,1HI0,History,10 2E 33,168,145,133,122,108,95,82,62,42,22,0
2025,Jun,1HI0,History,10 2F 31,168,146,135,124,110,97,84,63,42,21,0
2025,Jun,1HI0,History,10 2G 31,168,145,134,123,110,97,84,62,41,20,0
2025,Jun,1HI0,History,10 2H 31,168,146,135,124,110,97,84,62,41,20,0
2025,Jun,1HI0,History,10 2H 33,168,146,135,124,110,96,83,62,41,21,0
2025,Jun,1HI0,History,10 2J 31,168,145,133,121,109,97,85,64,43,22,0
2025,Jun,1HI0,History,10 2J 33,168,145,133,121,108,96,84,63,43,23,0
2025,Jun,1HI0,History,10 2K 30,168,146,135,124,112,100,89,67,45,24,0
2025,Jun,1HI0,History,10 2K 31,168,145,134,123,110,98,86,64,43,22,0
2025,Jun,1HI0,History,10 2K 33,168,145,134,123,110,97,85,64,43,23,0
2025,Jun,1HI0,History,10 2L 31,168,145,133,122,110,98,86,64,42,21,0
2025,Jun,1HI0,History,10 2L 33,168,144,133,122,109,97,85,64,43,22,0
2025,Jun,1HI0,History,10 2M 30,168,146,135,124,112,100,89,67,45,23,0
2025,Jun,1HI0,History,10 2M 31,168,146,134,123,110,98,86,64,42,21,0
2025,Jun,1HI0,History,10 2M 33,168,146,134,123,110,97,85,64,43,22,0
2025,Jun,1HI0,History,10 2N 31,168,145,134,123,110,97,85,63,42,21,0
2025,Jun,1HI0,History,10 2N 33,168,145,134,123,110,97,84,63,42,22,0
2025,Jun,1HI0,History,10 2P 30,168,147,136,126,113,101,89,67,45,23,0
2025,Jun,1HI0,History,10 2P 31,168,146,135,125,112,99,86,64,42,21,0
2025,Jun,1HI0,History,10 2P 32,168,146,135,125,111,98,85,64,43,23,0
2025,Jun,1HI0,History,10 2P 33,168,146,135,125,111,98,85,64,43,22,0
2025,Jun,1HI0,History,10 2Q 30,168,146,135,125,113,101,89,66,44,22,0
2025,Jun,1HI0,History,10 2Q 31,168,145,134,124,111,98,86,64,42,20,0
2025,Jun,1HI0,History,10 2Q 33,168,145,134,124,111,98,85,63,42,21,0
2025,Jun,1HI0,History,10 2R 30,168,147,136,126,113,101,89,66,44,22,0
2025,Jun,1HI0,History,10 2R 31,168,146,135,125,112,99,86,64,42,20,0
2025,Jun,1HI0,History,10 2R 32,168,146,135,125,111,98,85,64,43,22,0
2025,Jun,1HI0,History,10 2R 33,168,146,135,125,111,98,85,63,42,21,0
2025,Jun,1HI0,History,10 2T 30,168,145,134,123,111,99,87,66,45,24,0
2025,Jun,1HI0,History,10 2T 31,168,144,133,122,109,96,84,63,42,22,0
2025,Jun,1HI0,History,10 2U 31,168,146,135,124,111,98,85,64,43,22,0
2025,Jun,1HI0,History,10 2U 33,168,146,135,124,110,97,84,63,43,23,0
2025,Jun,1HI0,History,10 2V 31,168,145,134,123,110,97,85,63,42,21,0
2025,Jun,1HI0,History,10 2W 30,168,147,136,125,112,100,88,66,44,23,0
2025,Jun,1HI0,History,10 2W 31,168,146,135,124,111,98,85,63,42,21,0
2025,Jun,1HI0,History,11 2A 30,168,146,134,123,110,97,85,64,43,22,0
2025,Jun,1HI0,History,11 2A 31,168,145,133,122,108,95,82,61,40,20,0
2025,Jun,1HI0,History,11 2B 31,168,146,135,124,110,96,83,62,41,20,0
2025,Jun,1HI0,History,11 2C 31,168,145,134,123,109,96,83,61,40,19,0
2025,Jun,1HI0,History,11 2D 31,168,146,135,124,110,96,83,61,40,19,0
2025,Jun,1HI0,History,11 2D 33,168,146,135,124,110,96,82,61,40,20,0
2025,Jun,1HI0,History,11 2E 31,168,145,133,122,108,95,82,61,40,20,0
2025,Jun,1HI0,History,11 2F 31,168,147,135,124,110,96,83,62,41,20,0
2025,Jun,1HI0,History,11 2G 31,168,146,134,123,109,96,83,61,40,19,0
2025,Jun,1HI0,History,11 2H 30,168,148,136,125,112,99,86,64,42,21,0
2025,Jun,1HI0,History,11 2H 31,168,148,136,124,110,96,83,61,40,19,0
2025,Jun,1HI0,History,11 2J 30,168,145,133,122,110,98,87,65,44,23,0
2025,Jun,1HI0,History,11 2J 31,168,146,133,121,108,96,84,63,42,21,0
2025,Jun,1HI0,History,11 2J 33,168,146,133,121,108,95,83,62,42,22,0
2025,Jun,1HI0,History,11 2K 31,168,147,135,123,110,97,85,63,42,21,0
2025,Jun,1HI0,History,11 2K 33,168,146,134,123,110,97,84,63,42,22,0
2025,Jun,1HI0,History,11 2L 31,168,146,134,122,109,97,85,63,41,20,0
2025,Jun,1HI0,History,11 2L 33,168,145,133,122,109,96,84,63,42,21,0
2025,Jun,1HI0,History,11 2M 30,168,147,135,124,112,100,88,66,44,22,0
2025,Jun,1HI0,History,11 2M 31,168,147,135,123,110,97,85,63,41,20,0
2025,Jun,1HI0,History,11 2M 33,168,147,135,123,110,97,84,63,42,21,0
2025,Jun,1HI0,History,11 2N 30,168,146,135,124,111,99,87,65,43,22,0
2025,Jun,1HI0,History,11 2N 31,168,146,134,123,110,97,84,62,41,20,0
2025,Jun,1HI0,History,11 2N 32,168,145,134,123,109,96,83,62,42,22,0
2025,Jun,1HI0,History,11 2N 33,168,146,134,123,109,96,83,62,41,21,0
2025,Jun,1HI0,History,11 2P 30,168,148,137,126,113,100,88,66,44,22,0
2025,Jun,1HI0,History,11 2P 31,168,147,136,125,111,98,85,63,41,20,0
2025,Jun,1HI0,History,11 2P 32,168,147,136,125,111,97,84,63,42,22,0
2025,Jun,1HI0,History,11 2P 33,168,147,136,125,111,97,84,63,42,21,0
2025,Jun,1HI0,History,11 2Q 30,168,147,136,125,112,100,88,65,43,21,0
2025,Jun,1HI0,History,11 2Q 31,168,146,135,124,111,98,85,63,41,19,0
2025,Jun,1HI0,History,11 2Q 33,168,146,135,124,110,97,84,62,41,20,0
2025,Jun,1HI0,History,11 2R 30,168,148,137,126,113,100,88,65,43,21,0
2025,Jun,1HI0,History,11 2R 31,168,147,136,125,111,98,85,63,41,19,0
2025,Jun,1HI0,History,11 2R 33,168,147,136,125,111,97,84,62,41,20,0
2025,Jun,1HI0,History,11 2T 30,168,146,134,123,110,98,86,65,44,23,0
2025,Jun,1HI0,History,11 2T 31,168,145,133,122,109,96,83,62,41,21,0
2025,Jun,1HI0,History,11 2U 31,168,146,135,124,110,97,84,63,42,21,0
2025,Jun,1HI0,History,11 2V 31,168,145,134,123,110,97,84,62,41,20,0
2025,Jun,1HI0,History,11 2V 32,168,145,134,123,109,96,83,62,42,22,0
2025,Jun,1HI0,History,11 2V 33,168,145,134,123,109,96,83,62,41,21,0
2025,Jun,1HI0,History,11 2W 31,168,146,135,124,110,97,84,62,41,20,0
2025,Jun,1HI0,History,11 2W 33,168,146,135,124,110,96,83,62,41,21,0
2025,Jun,1HI0,History,12 2A 30,168,146,134,123,110,97,85,64,43,23,0
2025,Jun,1HI0,History,12 2A 31,168,145,133,122,108,95,82,61,41,21,0
2025,Jun,1HI0,History,12 2A 33,168,145,133,122,108,94,81,61,41,22,0
2025,Jun,1HI0,History,12 2B 30,168,147,136,125,112,99,86,65,44,23,0
2025,Jun,1HI0,History,12 2B 32,168,146,135,124,110,96,82,62,42,23,0
2025,Jun,1HI0,History,12 2D 31,168,146,135,124,110,96,83,62,41,20,0
2025,Jun,1HI0,History,12 2D 33,168,146,135,124,110,96,82,61,41,21,0
2025,Jun,1HI0,History,12 2E 31,168,145,133,122,108,95,82,61,41,21,0
2025,Jun,1HI0,History,12 2G 30,168,147,135,124,111,98,86,64,43,22,0
2025,Jun,1HI0,History,12 2H 31,168,147,135,124,110,96,83,62,41,20,0
2025,Jun,1HI0,History,12 2J 31,168,144,132,121,108,96,84,63,42,22,0
2025,Jun,1HI0,History,12 2K 31,168,146,134,123,110,97,85,64,43,22,0
2025,Jun,1HI0,History,12 2M 31,168,134,128,123,110,97,85,63,42,21,0
2025,Jun,1HI0,History,12 2N 30,168,146,135,124,111,99,87,65,44,23,0
2025,Jun,1HI0,History,12 2N 31,168,146,134,123,110,97,84,63,42,21,0
2025,Jun,1HI0,History,12 2N 33,168,145,134,123,109,96,83,62,42,22,0
2025,Jun,1HI0,History,12 2P 30,168,148,137,126,113,100,88,66,44,23,0
2025,Jun,1HI0,History,12 2P 31,168,147,136,125,111,98,85,63,42,21,0
2025,Jun,1HI0,History,12 2Q 30,168,147,136,125,112,100,88,66,44,22,0
2025,Jun,1HI0,History,12 2Q 31,168,146,135,124,111,98,85,63,41,20,0
2025,Jun,1HI0,History,12 2Q 33,168,146,135,124,110,97,84,63,42,21,0
2025,Jun,1HI0,History,12 2R 30,168,148,137,126,113,100,88,66,44,22,0
2025,Jun,1HI0,History,12 2R 31,168,147,136,125,111,98,85,63,41,20,0
2025,Jun,1HI0,History,12 2R 32,168,147,136,125,111,97,84,63,42,22,0
2025,Jun,1HI0,History,12 2R 33,168,147,136,125,111,97,84,63,42,21,0
2025,Jun,1HI0,History,12 2T 31,168,145,133,122,109,96,83,62,42,22,0
2025,Jun,1HI0,History,12 2U 31,168,146,135,124,110,97,84,63,42,22,0
2025,Jun,1HI0,History,12 2V 31,168,145,134,123,110,97,84,63,42,21,0
2025,Jun,1HI0,History,12 2W 30,168,147,136,125,112,99,87,65,44,23,0
2025,Jun,1HI0,History,13 2D 31,168,146,135,124,111,98,85,63,41,20,0
2025,Jun,1HI0,History,13 2D 33,168,146,135,124,110,97,84,63,42,21,0
2025,Jun,1HI0,History,13 2H 31,168,147,135,124,111,98,85,63,41,20,0
2025,Jun,1HI0,History,13 2J 31,168,144,132,121,109,97,86,64,43,22,0
2025,Jun,1HI0,History,13 2J 33,168,144,132,121,109,97,85,64,43,23,0
2025,Jun,1HI0,History,13 2K 31,168,146,134,123,111,99,87,65,43,22,0
2025,Jun,1HI0,History,13 2L 31,168,145,133,122,110,98,87,65,43,21,0
2025,Jun,1HI0,History,13 2L 33,168,145,133,122,110,98,86,64,43,22,0
2025,Jun,1HI0,History,13 2M 31,168,147,135,123,111,99,87,65,43,21,0
2025,Jun,1HI0,History,13 2M 33,168,146,134,123,110,98,86,64,43,22,0
2025,Jun,1HI0,History,13 2N 30,168,146,135,124,112,100,89,67,45,23,0
2025,Jun,1HI0,History,13 2N 31,168,146,134,123,110,98,86,64,42,21,0
2025,Jun,1HI0,History,13 2N 33,168,145,134,123,110,97,85,64,43,22,0
2025,Jun,1HI0,History,13 2P 31,168,147,136,125,112,99,87,65,43,21,0
2025,Jun,1HI0,History,13 2P 32,168,147,136,125,112,99,86,65,44,23,0
2025,Jun,1HI0,History,13 2Q 30,168,147,136,125,113,101,90,67,44,22,0
2025,Jun,1HI0,History,13 2Q 31,168,146,135,124,111,99,87,64,42,20,0
2025,Jun,1HI0,History,13 2Q 33,168,146,135,124,111,98,86,64,42,21,0
2025,Jun,1HI0,History,13 2R 30,168,148,137,126,114,102,90,67,44,22,0
2025,Jun,1HI0,History,13 2R 31,168,147,136,125,112,99,87,64,42,20,0
2025,Jun,1HI0,History,13 2R 32,168,147,136,125,112,99,86,64,43,22,0
2025,Jun,1HI0,History,13 2R 33,168,147,136,125,112,99,86,64,42,21,0
2025,Jun,1HI0,History,13 2T 33,168,145,133,122,109,96,84,63,43,23,0
2025,Jun,1HI0,History,13 2U 31,168,146,135,124,111,98,86,64,43,22,0
2025,Jun,1HI0,History,13 2V 33,168,145,134,123,110,97,85,64,43,22,0
2025,Jun,1HI0,History,13 2W 30,168,147,136,125,113,101,89,67,45,23,0
2025,Jun,1HI0,History,13 2W 33,168,146,135,124,111,98,85,64,43,22,0
2025,Jun,1IN0,Italian (Foundation),1F 2F 3F 4F,280,,,,,210,168,126,84,43,0
2025,Jun,1IN0,Italian (Higher),1H 2H 3H 4H,280,256,233,210,181,153,125,111,,,0
2025,Jun,1IN0,Italian (Higher),1H 2HT 3H 4H,280,256,233,210,181,153,125,111,,,0
2025,Jun,1JA0,Japanese (Foundation),1F 2F 3F 4F,280,,,,,204,164,124,84,44,0
2025,Jun,1JA0,Japanese (Higher),1H 2H 3H 4H,280,235,208,181,154,128,102,89,,,0
2025,Jun,1JA0,Japanese (Higher),1H 2HT 3H 4H,280,235,208,181,154,128,102,89,,,0
2025,Jun,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,175,144,105,67,29,0
2025,Jun,1MA1,Mathematics (Higher),1H 2H 3H,240,217,186,156,121,87,53,36,,,0
2025,Jun,1MU0,Music,01 02 03,200,174,165,156,142,129,116,92,69,46,0
2025,Jun,1MU0,Music,01 02T 03,200,174,165,156,142,129,116,92,69,46,0
2025,Jun,1MU0,Music,01T 02T 03,200,174,165,156,142,129,116,92,69,46,0
2025,Jun,1PE0,Physical Education,01 02 03 04,350,296,279,262,237,213,189,144,99,55,0
2025,Jun,1PE0,Physical Education,01 02 03T 04,350,296,279,262,237,213,189,144,99,55,0
2025,Jun,1PE0,Physical Education,01 02 03T 04T,350,296,279,262,237,213,189,144,99,55,0
2025,Jun,1PG0,Portuguese (Foundation),1F 2F 3F 4F,280,,,,,205,163,121,79,38,0
2025,Jun,1PG0,Portuguese (Higher),1H 2H 3H 4H,280,258,242,226,194,163,132,116,,,0
2025,Jun,1PH0,Physics (Foundation),1F 2F,200,,,,,131,114,86,58,30,0
2025,Jun,1PH0,Physics (Higher),1H 2H,200,161,145,130,110,90,71,61,,,0
2025,Jun,1PN0,Persian (Foundation),1F 2F 3F 4F,280,,,,,214,170,126,82,39,0
2025,Jun,1PN0,Persian (Higher),1H 2H 3H 4H,280,249,229,209,189,169,149,139,,,0
2025,Jun,1PS0,Psychology,01 02,180,124,111,99,85,72,59,44,29,14,0
2025,Jun,1PY0,Art & Design: Photography,01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1PY0,Art & Design: Photography,01T 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1RA0,Religious Studies A,1A 2C 3A,204,145,131,118,105,92,79,56,34,12,0
2025,Jun,1RA0,Religious Studies A,1A 2F 3A,204,137,124,111,96,82,68,48,28,8,0
2025,Jun,1RA0,Religious Studies A,1A 2F 4A,204,141,128,116,102,88,75,52,30,8,0
2025,Jun,1RA0,Religious Studies A,1B 2C 3B,204,151,138,125,111,97,84,60,36,13,0
2025,Jun,1RA0,Religious Studies A,1B 2C 4A,204,154,141,128,114,101,88,63,38,13,0
2025,Jun,1RA0,Religious Studies A,1B 2D 3B,204,151,138,125,108,92,76,54,32,10,0
2025,Jun,1RA0,Religious Studies A,1B 2E 4A,204,154,141,128,113,98,84,59,35,11,0
2025,Jun,1RA0,Religious Studies A,1B 2F 3B,204,143,130,118,103,88,73,51,30,9,0
2025,Jun,1RA0,Religious Studies A,1C 2A 3C,204,149,136,123,110,97,84,60,36,12,0
2025,Jun,1RA0,Religious Studies A,1C 2A 4B,204,149,136,124,110,97,84,59,34,10,0
2025,Jun,1RA0,Religious Studies A,1C 2B 3C,204,155,141,128,115,102,90,64,39,14,0
2025,Jun,1RA0,Religious Studies A,1C 2B 4B,204,155,142,129,116,103,90,64,38,12,0
2025,Jun,1RA0,Religious Studies A,1C 2F 3C,204,147,134,121,107,93,80,57,34,11,0
2025,Jun,1RB0,Religious Studies B,1A 2C,204,148,137,127,112,97,82,58,35,12,0
2025,Jun,1RB0,Religious Studies B,1A 2F,204,135,124,114,102,90,79,57,36,15,0
2025,Jun,1RB0,Religious Studies B,1B 2C,204,152,141,130,115,101,87,61,36,11,0
2025,Jun,1RB0,Religious Studies B,1B 2D,204,144,133,123,109,95,81,58,35,13,0
2025,Jun,1RB0,Religious Studies B,1B 2E,204,143,132,122,109,96,84,60,37,14,0
2025,Jun,1RB0,Religious Studies B,1B 2F,204,139,128,117,106,95,84,60,37,14,0
2025,Jun,1RB0,Religious Studies B,1B 2G,204,142,131,121,107,94,81,58,35,12,0
2025,Jun,1RB0,Religious Studies B,1B 3C,204,149,138,127,114,102,90,63,37,11,0
2025,Jun,1RB0,Religious Studies B,1B 3G,204,144,133,123,112,101,90,63,37,11,0
2025,Jun,1RB0,Religious Studies B,1C 2B,204,143,133,124,110,96,82,59,36,13,0
2025,Jun,1RB0,Religious Studies B,1C 3B,204,154,144,134,121,109,97,69,42,15,0
2025,Jun,1RB0,Religious Studies B,1D 2B,204,144,133,123,108,93,78,56,34,12,0
2025,Jun,1RB0,Religious Studies B,1D 3B,204,155,144,133,119,106,93,66,40,14,0
2025,Jun,1RB0,Religious Studies B,1E 2B,204,147,136,126,111,97,83,60,37,15,0
2025,Jun,1RB0,Religious Studies B,1E 3G,204,147,136,126,114,103,92,66,40,14,0
2025,Jun,1RB0,Religious Studies B,1F 2B,204,146,135,125,111,97,84,61,38,15,0
2025,Jun,1RB0,Religious Studies B,1F 3B,204,157,146,135,123,111,99,71,44,17,0
2025,Jun,1RB0,Religious Studies B,1G 2B,204,146,135,125,111,97,84,60,37,14,0
2025,Jun,1RB0,Religious Studies B,1G 3B,204,157,146,135,123,111,99,71,43,16,0
2025,Jun,1RB0,Religious Studies B,2B 3C,204,145,134,124,109,95,81,58,35,13,0
2025,Jun,1RB0,Religious Studies B,2C 3B,204,159,148,137,122,107,93,67,41,15,0
2025,Jun,1RB0,Religious Studies B,2D 3B,204,151,140,130,115,101,87,63,40,17,0
2025,Jun,1RB0,Religious Studies B,2F 3B,204,146,135,124,112,101,90,66,42,18,0
2025,Jun,1RU0,Russian (Foundation),1F 2F 3F 4F,280,,,,,155,124,93,62,31,0
2025,Jun,1RU0,Russian (Higher),1H 2H 3H 4H,280,234,203,173,146,120,94,81,,,0
2025,Jun,1RU0,Russian (Higher),1H 2HT 3H 4H,280,234,203,173,146,120,94,81,,,0
2025,Jun,1SP0,Spanish (Foundation),1F 2F 3F 4F,280,,,,,189,166,127,88,50,0
2025,Jun,1SP0,Spanish (Foundation),1F 2FT 3F 4F,280,,,,,189,166,127,88,50,0
2025,Jun,1SP0,Spanish (Higher),1H 2H 3H 4H,280,240,212,185,159,134,109,96,,,0
2025,Jun,1ST0,Statistics (Foundation),1F 2F,160,,,,,87,68,49,30,12,0
2025,Jun,1ST0,Statistics (Higher),1H 2H,160,121,100,80,61,42,24,15,,,0
2025,Jun,1TD0,Art & Design: 3D Design,01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1TE0,Art & Design: Textile Design,01 02,180,148,135,123,106,90,74,53,32,11,0
2025,Jun,1TU0,Turkish (Foundation),1F 2F 3F 4F,280,,,,,169,136,103,71,39,0
2025,Jun,1TU0,Turkish (Higher),1H 2H 3H 4H,280,243,219,195,163,131,99,83,,,0
2025,Jun,1TU0,Turkish (Higher),1H 2HT 3H 4H,280,243,219,195,163,131,99,83,,,0
2025,Jun,1UR0,Urdu (Foundation),1F 2F 3F 4F,280,,,,,196,168,122,76,31,0
2025,Jun,1UR0,Urdu (Higher),1H 2H 3H 4H,280,267,252,237,207,178,149,134,,,0
2025,Jun,1UR0,Urdu (Higher),1H 2HT 3H 4H,280,267,252,237,207,178,149,134,,,0
2025,Nov,1EN0,English Language,01 02,160,131,123,115,105,95,86,66,46,26,0
2025,Nov,1EN2,English Language 2.0,01 02,160,140,130,121,109,97,86,65,44,24,0
2025,Nov,1MA1,Mathematics (Foundation),1F 2F 3F,240,,,,,174,143,105,67,29,0
2025,Nov,1MA1,Mathematics (Higher),1H 2H 3H,240,211,182,153,119,85,51,34,,,0
