year,session,code,subject,paper,max_mark,9,8,7,6,5,4,3,2,1,u
2023,Jun,8035,GEOGRAPHY,2,88,67,61,55,48,41,35,25,15,6,0
2023,Jun,8035,GEOGRAPHY,3,76,56,49,43,38,33,28,20,12,5,0
2023,Jun,8062,RELIGIOUS STUDIES A,11,51,44,41,38,33,28,24,18,13,8,0
2023,Jun,8062,RELIGIOUS STUDIES A,12,51,45,42,39,36,34,32,24,16,9,0
2023,Jun,8062,RELIGIOUS STUDIES A,13,51,46,43,41,38,35,32,23,15,7,0
2023,Jun,8062,RELIGIOUS STUDIES A,14,51,44,40,37,32,27,23,17,12,7,0
2023,Jun,8062,RELIGIOUS STUDIES A,15,51,46,44,42,38,35,32,23,15,7,0
2023,Jun,8062,RELIGIOUS STUDIES A,16,51,44,41,38,34,30,26,20,14,8,0
2023,Jun,8062,RELIGIOUS STUDIES A,17,51,45,42,39,34,29,25,19,13,7,0
2023,Jun,8062,RELIGIOUS STUDIES A,2A,99,87,81,76,68,60,53,38,24,10,0
2023,Jun,8062,RELIGIOUS STUDIES A,2B,99,84,77,71,61,52,43,31,20,9,0
2023,Jun,8063,RELIGIOUS STUDIES B,1,99,90,82,75,67,59,52,38,24,11,0
2023,Jun,8063,RELIGIOUS STUDIES B,2A,48,45,42,39,34,30,26,19,12,6,0
2023,Jun,8063,RELIGIOUS STUDIES B,2B,48,44,41,38,33,28,23,17,11,5,0
2023,Jun,8063,RELIGIOUS STUDIES B,2X,54,50,46,43,37,31,25,18,11,5,0
2023,Jun,8063,RELIGIOUS STUDIES B,2Y,54,48,43,39,33,28,23,17,11,5,0
2023,Jun,8100,CITIZENSHIP STUDIES,1,80,64,58,52,45,38,31,23,16,9,0
2023,Jun,8100,CITIZENSHIP STUDIES,2,80,69,64,60,51,43,35,26,17,8,0
2023,Jun,8132,BUSINESS,1,90,67,62,58,52,46,41,30,19,8,0
2023,Jun,8132,BUSINESS,2,90,65,60,55,48,41,35,25,16,7,0
2023,Jun,8136,ECONOMICS,1,80,67,63,60,54,48,43,32,21,10,0
2023,Jun,8136,ECONOMICS,2,80,66,62,58,51,44,38,28,19,10,0
2023,Jun,8145,HISTORY,1A/A,40,27,24,21,18,15,13,9,5,2,0
2023,Jun,8145,HISTORY,1A/B,40,28,25,22,19,16,14,10,6,3,0
2023,Jun,8145,HISTORY,1A/C,40,29,26,23,20,17,15,10,6,2,0
2023,Jun,8145,HISTORY,1A/D,40,31,28,26,23,20,18,13,8,4,0
2023,Jun,8145,HISTORY,1B/A,44,31,28,25,22,19,16,11,7,3,0
2023,Jun,8145,HISTORY,1B/B,44,31,27,24,20,17,14,10,6,3,0
2023,Jun,8145,HISTORY,1B/C,44,31,27,24,20,16,13,9,5,2,0
2023,Jun,8145,HISTORY,1B/D,44,31,28,25,21,18,15,10,6,2,0
2023,Jun,8145,HISTORY,1B/E,44,31,27,24,20,17,14,10,6,2,0
2023,Jun,8145,HISTORY,2A/A,44,31,27,24,21,19,17,12,7,2,0
2023,Jun,8145,HISTORY,2A/B,44,30,26,23,19,15,12,8,5,2,0
2023,Jun,8145,HISTORY,2A/C,44,31,28,25,20,16,12,8,5,2,0
2023,Jun,8145,HISTORY,2B/A,40,29,26,24,20,16,12,8,5,2,0
2023,Jun,8145,HISTORY,2B/B,40,29,26,24,20,17,14,10,6,2,0
2023,Jun,8145,HISTORY,2B/C,40,27,24,21,18,15,12,8,5,2,0
2023,Jun,8145,HISTORY,2B/D,40,28,25,22,19,16,13,9,5,2,0
2023,Jun,8182,PSYCHOLOGY,1,100,83,77,71,60,50,40,29,18,7,0
2023,Jun,8182,PSYCHOLOGY,2,100,78,71,64,55,46,38,27,17,7,0
2023,Jun,8192,SOCIOLOGY,1,100,78,71,65,57,49,41,29,17,5,0
2023,Jun,8192,SOCIOLOGY,2,100,79,73,67,59,51,43,30,18,6,0
2023,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8202,ART & DESIGN (FINE ART),C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8202,ART & DESIGN (FINE ART),X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8203,ART & DESIGN (GRAPHIC COMM),C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8203,ART & DESIGN (GRAPHIC COMM),X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8204,ART & DESIGN (TEXTILES DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8204,ART & DESIGN (TEXTILES DESIGN),X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8205,ART & DESIGN (3D DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8205,ART & DESIGN (3D DESIGN),X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8206,ART & DESIGN (PHOTOGRAPHY),C,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8206,ART & DESIGN (PHOTOGRAPHY),X,96,81,74,68,60,53,46,33,20,8,0
2023,Jun,8236,DANCE,C,80,70,66,62,54,47,40,30,20,10,0
2023,Jun,8236,DANCE,W,80,64,57,51,46,41,36,27,19,11,0
2023,Jun,8261,DRAMA,C,80,71,67,64,57,51,45,33,21,10,0
2023,Jun,8261,DRAMA,W,80,62,55,49,42,35,29,21,13,6,0
2023,Jun,8261,DRAMA,X,40,36,34,33,29,26,23,17,11,6,0
2023,Jun,8271,MUSIC,C,72,63,60,57,52,47,43,33,24,15,0
2023,Jun,8271,MUSIC,P,72,65,63,61,57,53,50,40,30,20,0
2023,Jun,8271,MUSIC,W,96,68,59,51,44,38,32,24,16,9,0
2023,Jun,8300,MATHEMATICS,1F,80,0,0,0,0,64,54,40,26,12,0
2023,Jun,8300,MATHEMATICS,1H,80,70,59,49,39,30,21,16,0,0,0
2023,Jun,8300,MATHEMATICS,2F,80,0,0,0,0,63,53,40,27,14,0
2023,Jun,8300,MATHEMATICS,2H,80,71,62,53,41,30,19,13,0,0,0
2023,Jun,8300,MATHEMATICS,3F,80,0,0,0,0,62,51,37,23,9,0
2023,Jun,8300,MATHEMATICS,3H,80,72,64,56,43,31,19,13,0,0,0
2023,Jun,8382,STATISTICS,1F,80,0,0,0,0,49,37,27,17,7,0
2023,Jun,8382,STATISTICS,1H,80,64,55,47,37,28,19,14,0,0,0
2023,Jun,8382,STATISTICS,2F,80,0,0,0,0,49,38,28,18,8,0
2023,Jun,8382,STATISTICS,2H,80,64,56,48,39,30,21,16,0,0,0
2023,Jun,8461,BIOLOGY,1F,100,0,0,0,0,67,58,42,26,10,0
2023,Jun,8461,BIOLOGY,1H,100,67,60,54,45,36,27,22,0,0,0
2023,Jun,8461,BIOLOGY,2F,100,0,0,0,0,67,59,43,27,11,0
2023,Jun,8461,BIOLOGY,2H,100,65,57,50,41,33,25,21,0,0,0
2023,Jun,8462,CHEMISTRY,1F,100,0,0,0,0,62,52,38,24,10,0
2023,Jun,8462,CHEMISTRY,1H,100,72,62,52,41,31,21,16,0,0,0
2023,Jun,8462,CHEMISTRY,2F,100,0,0,0,0,64,55,40,25,10,0
2023,Jun,8462,CHEMISTRY,2H,100,77,69,61,49,38,27,21,0,0,0
2023,Jun,8463,PHYSICS,1F,100,0,0,0,0,69,63,45,27,10,0
2023,Jun,8463,PHYSICS,1H,100,76,70,64,56,48,40,36,0,0,0
2023,Jun,8463,PHYSICS,2F,100,0,0,0,0,64,57,41,25,10,0
2023,Jun,8463,PHYSICS,2H,100,71,63,56,46,36,27,22,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1F,70,0,0,0,0,42,35,26,18,10,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,B/1H,70,47,40,34,28,22,16,13,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2F,70,0,0,0,0,47,41,31,21,11,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,B/2H,70,49,43,37,30,23,16,12,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1F,70,0,0,0,0,42,35,26,18,10,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,C/1H,70,47,40,34,27,20,13,9,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2F,70,0,0,0,0,42,35,27,19,11,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,C/2H,70,49,44,39,31,23,16,12,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1F,70,0,0,0,0,47,41,30,19,9,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,P/1H,70,50,44,39,32,25,19,16,0,0,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2F,70,0,0,0,0,49,43,33,23,13,0
2023,Jun,8464,COMBINED SCIENCE: TRILOGY,P/2H,70,49,43,37,31,25,19,16,0,0,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,1F,100,0,0,0,0,60,50,37,25,13,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,1H,100,67,57,48,38,29,20,15,0,0,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,2F,100,0,0,0,0,64,55,41,27,13,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,2H,100,69,60,52,43,35,27,23,0,0,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,3F,100,0,0,0,0,64,55,40,26,12,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,3H,100,64,53,43,34,25,17,13,0,0,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,4F,100,0,0,0,0,62,52,38,25,12,0
2023,Jun,8465,COMBINED SCIENCE: SYNERGY,4H,100,68,59,50,41,33,25,21,0,0,0
2023,Jun,8525,COMPUTER SCIENCE,1A,90,76,69,63,54,45,36,26,17,8,0
2023,Jun,8525,COMPUTER SCIENCE,1B,90,76,69,63,54,45,36,26,17,8,0
2023,Jun,8525,COMPUTER SCIENCE,1C,90,76,69,63,54,45,36,26,17,8,0
2023,Jun,8525,COMPUTER SCIENCE,2,90,74,67,60,51,43,35,25,16,7,0
2023,Jun,8552,DESIGN AND TECHNOLOGY,C,100,88,81,75,66,57,48,35,22,10,0
2023,Jun,8552,DESIGN AND TECHNOLOGY,W,100,87,79,72,63,55,47,34,22,10,0
2023,Jun,8572,MEDIA STUDIES,1,84,65,59,54,48,42,36,26,16,6,0
2023,Jun,8572,MEDIA STUDIES,2,84,65,59,54,46,39,32,23,14,5,0
2023,Jun,8572,MEDIA STUDIES,C,60,52,49,47,42,37,32,25,18,11,0
2023,Jun,8572,MEDIA STUDIES,C,72,62,59,56,50,44,38,30,22,13,0
2023,Jun,8582,PHYSICAL EDUCATION,1,78,57,51,46,40,34,28,20,12,5,0
2023,Jun,8582,PHYSICAL EDUCATION,2,78,62,58,54,48,42,37,27,17,8,0
2023,Jun,8582,PHYSICAL EDUCATION,C,100,85,81,78,72,66,60,46,33,20,0
2023,Jun,8585,FOOD PREPARATION AND NUTRITION,C,100,89,84,79,70,61,53,38,24,10,0
2023,Jun,8585,FOOD PREPARATION AND NUTRITION,W,100,80,71,63,55,47,40,29,19,9,0
2023,Jun,8633,ITALIAN,LF,40,0,0,0,0,20,17,12,8,4,0
2023,Jun,8633,ITALIAN,LF,60,0,0,0,0,30,26,18,12,6,0
2023,Jun,8633,ITALIAN,LH,50,40,33,27,23,19,16,14,0,0,0
2023,Jun,8633,ITALIAN,LH,60,48,40,32,28,23,19,17,0,0,0
2023,Jun,8633,ITALIAN,RF,60,0,0,0,0,39,36,26,16,6,0
2023,Jun,8633,ITALIAN,RH,60,51,45,39,35,31,28,26,0,0,0
2023,Jun,8633,ITALIAN,SF,60,0,0,0,0,39,36,26,16,6,0
2023,Jun,8633,ITALIAN,SH,60,53,48,44,38,32,27,24,0,0,0
2023,Jun,8633,ITALIAN,WF,50,0,0,0,0,28,24,17,11,5,0
2023,Jun,8633,ITALIAN,WF,60,0,0,0,0,34,29,20,13,6,0
2023,Jun,8633,ITALIAN,WH,60,51,44,37,31,25,20,17,0,0,0
2023,Jun,8638,BENGALI,LF,40,0,0,0,0,19,15,11,7,4,0
2023,Jun,8638,BENGALI,LF,60,0,0,0,0,29,23,17,11,6,0
2023,Jun,8638,BENGALI,LH,50,42,35,29,23,17,11,8,0,0,0
2023,Jun,8638,BENGALI,LH,60,50,42,35,28,20,13,10,0,0,0
2023,Jun,8638,BENGALI,RF,60,0,0,0,0,24,16,12,8,4,0
2023,Jun,8638,BENGALI,RH,60,48,40,32,26,21,16,13,0,0,0
2023,Jun,8638,BENGALI,SF,60,0,0,0,0,39,35,25,15,6,0
2023,Jun,8638,BENGALI,SH,60,56,53,50,41,33,25,21,0,0,0
2023,Jun,8638,BENGALI,WF,50,0,0,0,0,24,19,14,9,5,0
2023,Jun,8638,BENGALI,WF,60,0,0,0,0,29,23,17,11,6,0
2023,Jun,8638,BENGALI,WH,60,52,46,41,35,29,23,20,0,0,0
2023,Jun,8648,URDU,LF,40,0,0,0,0,28,26,18,11,4,0
2023,Jun,8648,URDU,LF,60,0,0,0,0,42,39,27,17,6,0
2023,Jun,8648,URDU,LH,50,46,41,37,33,29,25,23,0,0,0
2023,Jun,8648,URDU,LH,60,55,49,44,40,35,30,28,0,0,0
2023,Jun,8648,URDU,RF,60,0,0,0,0,40,36,26,16,6,0
2023,Jun,8648,URDU,RH,60,56,51,47,41,36,31,28,0,0,0
2023,Jun,8648,URDU,SF,60,0,0,0,0,34,30,22,14,6,0
2023,Jun,8648,URDU,SH,60,57,53,50,43,36,29,25,0,0,0
2023,Jun,8648,URDU,WF,50,0,0,0,0,26,22,16,10,5,0
2023,Jun,8648,URDU,WF,60,0,0,0,0,31,26,19,12,6,0
2023,Jun,8648,URDU,WH,60,55,49,43,33,23,14,9,0,0,0
2023,Jun,8658,FRENCH,LF,40,0,0,0,0,23,19,14,9,4,0
2023,Jun,8658,FRENCH,LF,60,0,0,0,0,35,29,21,14,6,0
2023,Jun,8658,FRENCH,LH,50,34,27,21,19,17,15,14,0,0,0
2023,Jun,8658,FRENCH,LH,60,41,32,25,23,20,18,17,0,0,0
2023,Jun,8658,FRENCH,RF,60,0,0,0,0,38,34,24,15,6,0
2023,Jun,8658,FRENCH,RH,60,46,39,33,30,27,24,22,0,0,0
2023,Jun,8658,FRENCH,SF,60,0,0,0,0,41,36,26,16,6,0
2023,Jun,8658,FRENCH,SH,60,51,47,43,38,34,30,28,0,0,0
2023,Jun,8658,FRENCH,WF,50,0,0,0,0,38,35,25,15,5,0
2023,Jun,8658,FRENCH,WF,60,0,0,0,0,46,42,30,18,6,0
2023,Jun,8658,FRENCH,WH,60,51,47,43,37,32,27,24,0,0,0
2023,Jun,8668,GERMAN,LF,40,0,0,0,0,27,24,17,10,4,0
2023,Jun,8668,GERMAN,LF,60,0,0,0,0,41,36,26,15,6,0
2023,Jun,8668,GERMAN,LH,50,40,35,30,25,21,17,15,0,0,0
2023,Jun,8668,GERMAN,LH,60,48,42,36,30,25,20,18,0,0,0
2023,Jun,8668,GERMAN,RF,60,0,0,0,0,40,35,25,15,6,0
2023,Jun,8668,GERMAN,RH,60,49,43,37,31,25,20,17,0,0,0
2023,Jun,8668,GERMAN,SF,60,0,0,0,0,42,37,26,16,6,0
2023,Jun,8668,GERMAN,SH,60,52,47,43,38,33,28,25,0,0,0
2023,Jun,8668,GERMAN,WF,50,0,0,0,0,36,32,23,14,5,0
2023,Jun,8668,GERMAN,WF,60,0,0,0,0,43,38,28,17,6,0
2023,Jun,8668,GERMAN,WH,60,50,45,40,34,29,24,21,0,0,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,40,0,0,0,0,22,20,14,9,4,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),LF,60,0,0,0,0,33,30,21,14,6,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,50,42,33,25,21,18,15,13,0,0,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),LH,60,50,40,30,25,22,18,16,0,0,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),RF,60,0,0,0,0,28,24,18,12,6,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),RH,60,50,40,31,27,23,19,17,0,0,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),SF,60,0,0,0,0,31,27,20,13,6,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),SH,60,52,44,37,32,27,22,19,0,0,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,50,0,0,0,0,21,17,13,9,5,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),WF,60,0,0,0,0,25,20,16,11,6,0
2023,Jun,8673,CHINESE (SPOKEN MANDARIN),WH,60,48,36,24,20,16,12,10,0,0,0
2023,Jun,8678,MODERN HEBREW,LF,40,0,0,0,0,26,22,19,17,15,0
2023,Jun,8678,MODERN HEBREW,LF,60,0,0,0,0,39,33,29,26,23,0
2023,Jun,8678,MODERN HEBREW,LH,50,43,35,27,24,21,19,18,0,0,0
2023,Jun,8678,MODERN HEBREW,LH,60,52,42,32,29,25,23,22,0,0,0
2023,Jun,8678,MODERN HEBREW,RF,60,0,0,0,0,42,36,28,20,13,0
2023,Jun,8678,MODERN HEBREW,RH,60,53,45,38,34,30,26,24,0,0,0
2023,Jun,8678,MODERN HEBREW,SF,60,0,0,0,0,36,28,21,15,9,0
2023,Jun,8678,MODERN HEBREW,SH,60,53,45,37,32,27,22,19,0,0,0
2023,Jun,8678,MODERN HEBREW,WF,50,0,0,0,0,36,32,25,19,13,0
2023,Jun,8678,MODERN HEBREW,WF,60,0,0,0,0,43,38,30,23,16,0
2023,Jun,8678,MODERN HEBREW,WH,60,54,45,37,31,26,21,18,0,0,0
2023,Jun,8683,PANJABI,LF,40,0,0,0,0,35,32,22,13,4,0
2023,Jun,8683,PANJABI,LF,60,0,0,0,0,53,48,33,20,6,0
2023,Jun,8683,PANJABI,LH,50,47,43,39,35,31,27,25,0,0,0
2023,Jun,8683,PANJABI,LH,60,56,52,47,42,37,32,30,0,0,0
2023,Jun,8683,PANJABI,RF,60,0,0,0,0,45,38,27,16,6,0
2023,Jun,8683,PANJABI,RH,60,55,49,44,38,33,28,25,0,0,0
2023,Jun,8683,PANJABI,SF,60,0,0,0,0,51,46,32,19,6,0
2023,Jun,8683,PANJABI,SH,60,57,53,50,44,39,34,31,0,0,0
2023,Jun,8683,PANJABI,WF,50,0,0,0,0,44,41,29,17,5,0
2023,Jun,8683,PANJABI,WF,60,0,0,0,0,53,49,35,20,6,0
2023,Jun,8683,PANJABI,WH,60,57,54,51,47,44,41,39,0,0,0
2023,Jun,8688,POLISH,LF,40,0,0,0,0,32,31,22,13,4,0
2023,Jun,8688,POLISH,LF,60,0,0,0,0,48,47,33,20,6,0
2023,Jun,8688,POLISH,LH,50,43,40,37,35,33,31,30,0,0,0
2023,Jun,8688,POLISH,LH,60,52,48,44,42,40,37,36,0,0,0
2023,Jun,8688,POLISH,RF,60,0,0,0,0,41,38,27,16,6,0
2023,Jun,8688,POLISH,RH,60,49,43,38,35,33,31,30,0,0,0
2023,Jun,8688,POLISH,SF,60,0,0,0,0,38,35,25,15,6,0
2023,Jun,8688,POLISH,SH,60,51,47,43,39,36,33,31,0,0,0
2023,Jun,8688,POLISH,WF,50,0,0,0,0,23,19,14,9,5,0
2023,Jun,8688,POLISH,WF,60,0,0,0,0,28,23,17,11,6,0
2023,Jun,8688,POLISH,WH,60,46,39,32,26,21,16,13,0,0,0
2023,Jun,8698,SPANISH,LF,40,0,0,0,0,29,26,18,11,4,0
2023,Jun,8698,SPANISH,LF,60,0,0,0,0,44,39,27,17,6,0
2023,Jun,8698,SPANISH,LH,50,41,35,29,26,23,20,18,0,0,0
2023,Jun,8698,SPANISH,LH,60,49,42,35,31,28,24,22,0,0,0
2023,Jun,8698,SPANISH,RF,60,0,0,0,0,37,31,22,14,6,0
2023,Jun,8698,SPANISH,RH,60,49,42,36,33,30,27,25,0,0,0
2023,Jun,8698,SPANISH,SF,60,0,0,0,0,42,38,27,16,6,0
2023,Jun,8698,SPANISH,SH,60,53,48,44,38,33,28,25,0,0,0
2023,Jun,8698,SPANISH,WF,50,0,0,0,0,36,32,23,14,5,0
2023,Jun,8698,SPANISH,WF,60,0,0,0,0,43,38,28,17,6,0
2023,Jun,8698,SPANISH,WH,60,51,45,39,34,29,24,21,0,0,0
2023,Jun,8700,ENGLISH LANGUAGE,1,80,61,56,52,46,41,36,26,17,8,0
2023,Jun,8700,ENGLISH LANGUAGE,2,80,60,55,50,45,40,35,26,17,8,0
2023,Jun,8702,ENGLISH LITERATURE,1,64,54,48,42,36,30,25,18,11,5,0
2023,Jun,8702,ENGLISH LITERATURE,2,96,81,71,62,52,42,32,23,15,7,0
2023,Jun,8852,ENGINEERING,C,80,71,66,62,56,50,44,32,21,10,0
2023,Nov,8300,MATHEMATICS,1F,80,0,0,0,0,55,45,34,23,12,0
2023,Nov,8300,MATHEMATICS,1H,80,69,59,50,38,26,14,8,0,0,0
2023,Nov,8300,MATHEMATICS,2F,80,0,0,0,0,56,46,34,22,11,0
2023,Nov,8300,MATHEMATICS,2H,80,68,58,48,37,26,15,9,0,0,0
2023,Nov,8300,MATHEMATICS,3F,80,0,0,0,0,55,44,32,21,10,0
2023,Nov,8300,MATHEMATICS,3H,80,69,60,52,39,27,15,9,0,0,0
2023,Nov,8700,ENGLISH LANGUAGE,1,80,61,56,52,46,40,35,26,17,8,0
2023,Nov,8700,ENGLISH LANGUAGE,2,80,59,54,49,44,39,35,26,17,8,0
2024,Jun,8035,GEOGRAPHY,1,88,71,64,58,51,44,38,28,18,9,0
2024,Jun,8035,GEOGRAPHY,2,88,71,63,56,49,42,35,25,15,6,0
2024,Jun,8035,GEOGRAPHY,3,76,60,54,48,42,36,31,22,13,5,0
2024,Jun,8062,RELIGIOUS STUDIES A,11,51,45,42,39,34,29,25,19,13,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,12,51,46,43,41,38,35,32,23,15,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,13,51,45,42,40,35,31,27,20,13,6,0
2024,Jun,8062,RELIGIOUS STUDIES A,14,51,43,39,36,31,27,23,17,12,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,15,51,46,43,41,36,32,28,21,14,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,16,51,43,40,37,33,29,26,19,13,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,17,51,45,42,39,34,29,25,19,13,7,0
2024,Jun,8062,RELIGIOUS STUDIES A,2A,99,84,77,71,64,57,50,36,22,8,0
2024,Jun,8062,RELIGIOUS STUDIES A,2B,99,83,76,70,60,51,42,31,20,9,0
2024,Jun,8063,RELIGIOUS STUDIES B,1,99,88,81,75,66,57,49,36,23,11,0
2024,Jun,8063,RELIGIOUS STUDIES B,2A,48,42,38,35,31,27,24,18,12,6,0
2024,Jun,8063,RELIGIOUS STUDIES B,2B,48,43,40,38,33,28,24,17,11,5,0
2024,Jun,8063,RELIGIOUS STUDIES B,2X,54,47,43,40,35,31,27,19,12,5,0
2024,Jun,8063,RELIGIOUS STUDIES B,2Y,54,46,41,36,31,26,21,15,10,5,0
2024,Jun,8100,CITIZENSHIP STUDIES,1,80,66,60,55,48,41,34,25,16,7,0
2024,Jun,8100,CITIZENSHIP STUDIES,2,80,69,64,59,51,43,35,25,16,7,0
2024,Jun,8132,BUSINESS,1,90,67,62,58,52,46,41,29,18,7,0
2024,Jun,8132,BUSINESS,2,90,68,63,59,52,45,39,28,17,7,0
2024,Jun,8136,ECONOMICS,1,80,67,63,60,54,48,43,32,21,11,0
2024,Jun,8136,ECONOMICS,2,80,63,59,55,48,41,34,25,17,9,0
2024,Jun,8145,HISTORY,1A/A,40,28,25,22,20,18,16,11,6,2,0
2024,Jun,8145,HISTORY,1A/B,40,28,25,22,19,16,14,10,6,3,0
2024,Jun,8145,HISTORY,1A/C,40,28,25,22,18,15,12,8,5,2,0
2024,Jun,8145,HISTORY,1A/D,40,30,27,25,22,19,16,11,7,3,0
2024,Jun,8145,HISTORY,1B/A,44,31,28,25,21,17,14,10,6,2,0
2024,Jun,8145,HISTORY,1B/B,44,32,29,26,23,20,18,12,7,2,0
2024,Jun,8145,HISTORY,1B/C,44,32,29,26,22,18,15,10,6,2,0
2024,Jun,8145,HISTORY,1B/D,44,32,29,26,23,20,17,12,7,2,0
2024,Jun,8145,HISTORY,1B/E,44,30,27,24,20,16,12,8,5,2,0
2024,Jun,8145,HISTORY,2A/A,44,30,26,23,20,17,15,10,6,2,0
2024,Jun,8145,HISTORY,2A/B,44,30,27,24,20,17,14,10,6,2,0
2024,Jun,8145,HISTORY,2A/C,44,30,27,24,20,17,14,10,6,2,0
2024,Jun,8145,HISTORY,2B/A,40,27,24,21,18,15,12,8,5,2,0
2024,Jun,8145,HISTORY,2B/B,40,29,26,23,19,15,12,8,5,2,0
2024,Jun,8145,HISTORY,2B/C,40,29,26,23,20,17,14,10,6,2,0
2024,Jun,8145,HISTORY,2B/D,40,26,23,20,17,14,12,8,5,2,0
2024,Jun,8182,PSYCHOLOGY,1,100,80,73,66,57,48,39,28,17,6,0
2024,Jun,8182,PSYCHOLOGY,2,100,78,71,64,54,44,35,25,15,5,0
2024,Jun,8192,SOCIOLOGY,1,100,80,75,70,62,55,48,34,20,6,0
2024,Jun,8192,SOCIOLOGY,2,100,78,72,66,58,50,42,30,18,6,0
2024,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8201,"ART & DESIGN (ART, CRAFT & DES)",X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8202,ART & DESIGN (FINE ART),C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8202,ART & DESIGN (FINE ART),X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8203,ART & DESIGN (GRAPHIC COMM),C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8203,ART & DESIGN (GRAPHIC COMM),X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8204,ART & DESIGN (TEXTILES DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8204,ART & DESIGN (TEXTILES DESIGN),X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8205,ART & DESIGN (3D DESIGN),C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8205,ART & DESIGN (3D DESIGN),X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8206,ART & DESIGN (PHOTOGRAPHY),C,96,81,74,68,60,53,46,33,20,8,0
2024,Jun,8206,ART & DESIGN (PHOTOGRAPHY),X,96,80,74,68,60,53,46,33,20,8,0
2024,Jun,8236,DANCE,C,80,70,66,62,54,47,40,30,20,10,0
2024,Jun,8236,DANCE,W,80,61,54,47,42,38,34,27,20,13,0
2024,Jun,8261,DRAMA,C,80,70,67,64,57,51,45,33,21,10,0
2024,Jun,8261,DRAMA,W,80,59,52,46,39,33,27,20,13,7,0
2024,Jun,8261,DRAMA,X,40,35,33,32,28,25,22,16,11,6,0
2024,Jun,8271,MUSIC,C,72,63,60,57,52,47,43,33,24,15,0
2024,Jun,8271,MUSIC,P,72,65,63,61,57,53,50,40,30,20,0
2024,Jun,8271,MUSIC,W,96,69,61,53,46,39,32,24,17,10,0
2024,Jun,8300,MATHEMATICS,1F,80,0,0,0,0,63,54,40,26,13,0
2024,Jun,8300,MATHEMATICS,1H,80,73,63,53,41,30,19,13,0,0,0
2024,Jun,8300,MATHEMATICS,2F,80,0,0,0,0,58,46,34,22,11,0
